jobid,submit,start,end,nnodes,duration,max_memory,randomness
11392,170604647,170605172,170610882,1,5710,37,0.28
11393,170604647,170605172,170610883,1,5710,30,0.44
11394,170604647,170605172,170610883,1,5710,30,0.49
11395,170604647,170605172,170610883,1,5710,42,0.92
11396,170604647,170605172,170610882,1,5710,31,0.97
11397,170604647,170605172,170610883,1,5711,30,0.54
11398,170604647,170605299,170610953,1,5653,38,0.12
11399,170604647,170605286,170610952,1,5666,31,0.8
11400,170604647,170605286,170610953,1,5666,31,0.84
11401,170604647,170605286,170610953,1,5666,31,0.39
11402,170604647,170605286,170610952,1,5666,32,0.8
11403,170604647,170605286,170610952,1,5666,31,0.25
11404,170604647,170605286,170610953,1,5666,31,0.19
11405,170604647,170605286,170610952,1,5666,31,0.2
11406,170604647,170605286,170610952,1,5666,30,0.83
11407,170604647,170605361,170611060,1,5699,31,0.83
11408,170604700,170604759,170613403,1,8643,50,0.88
11409,170604700,170604759,170611448,1,6688,51,0.2
11410,170604701,170604759,170613403,1,8643,93,0.47
11411,170604701,170604833,170613478,1,8644,59,0.8
11412,170604702,170604833,170610967,1,6134,30,0.79
11413,170604702,170604772,170613415,1,8643,32,0.5
11414,170604703,170604710,170605051,1,340,62,0.62
11415,170604705,170604759,170604770,4,10,20,0.63
11416,170604708,170604709,170604721,1,11,18,1.0
11417,170604718,170604721,170604758,2,36,138,0.74
11418,170604727,170604728,170605066,1,338,37,0.6
11419,170604728,170604729,170605067,1,338,42,0.36
11420,170604734,170604760,170605660,1,900,25,0.97
11421,170604736,170604736,170604739,1,2,44,0.77
11422,170604737,170604772,170605672,1,899,24,0.06
11423,170604737,170604737,170604746,1,8,19,0.75
11424,170604737,170604772,170605673,1,900,120,0.3
11425,170604739,170604739,170604746,1,7,32,0.91
11426,170604753,170604753,170604759,1,5,32,0.4
11427,170604766,170604768,170604777,1,9,18,0.77
11428,170604767,170604768,170605130,1,362,41,0.75
11429,170604774,170604821,170604832,4,10,21,0.27
11430,170604780,170604780,170605503,4,722,94,0.9
11431,170604785,170604785,170613424,2,8638,413,0.82
11432,170604790,170604790,170604793,1,2,44,0.16
11433,170604793,170604795,170604801,1,5,22,0.54
11434,170604801,170604809,170605710,1,900,25,0.41
11435,170604805,170604805,170604814,1,8,22,0.3
11436,170604823,170605373,170605445,1,71,43,0.99
11437,170604823,170605386,170605457,1,71,24,0.9
11438,170604823,170605386,170605457,1,71,24,0.58
11439,170604823,170605386,170605457,1,71,25,0.88
11440,170604823,170605386,170605457,1,71,26,0.97
11441,170604823,170605436,170605510,1,73,24,0.92
11442,170604823,170605436,170605510,1,74,25,0.61
11443,170604823,170605448,170605519,1,71,26,0.55
11444,170604823,170605461,170605530,1,69,24,0.15
11445,170604823,170605461,170605531,1,70,26,0.49
11446,170604823,170605473,170605545,1,71,25,0.51
11447,170604823,170605473,170605545,1,71,30,0.38
11448,170604840,170604846,170604949,1,103,36,0.77
11449,170604842,170604843,170604849,1,5,18,0.82
11450,170604842,170604846,170604866,1,20,24,0.66
11451,170604843,170604870,170604970,1,100,27,0.79
11452,170604847,170604870,170604879,4,8,57,0.44
11453,170604854,170604858,170605357,1,499,24,0.13
11454,170604856,170604870,170605372,1,501,24,0.19
11455,170604865,170604867,170604874,1,7,18,0.27
11456,170604867,170604868,170604874,1,5,19,0.57
11457,170604886,170605147,170605158,4,10,28,0.64
11458,170604886,170604887,170604889,1,2,19,0.71
11459,170604886,170604997,170605101,1,104,35,0.48
11460,170604889,170604889,170604898,1,9,44,0.38
11461,170604892,170604892,170604895,1,2,19,0.96
11462,170604903,170605159,170605168,4,8,28,0.29
11463,170604906,170604908,170604914,1,6,45,0.02
11464,170604916,170604984,170605885,1,900,23,0.97
11465,170604926,170604927,170604989,1,62,150,0.21
11466,170604928,170604928,170604931,1,2,18,0.36
11467,170604931,170604932,170604940,1,8,19,0.36
11468,170604945,170604949,170604975,1,26,20,0.12
11469,170604949,170604949,170606959,1,2010,87,0.99
11470,170604959,170604984,170605166,1,181,91,0.83
11471,170604959,170604997,170605168,1,171,66,0.66
11472,170604959,170605109,170605285,1,175,72,0.25
11473,170604959,170605122,170605293,1,170,84,0.77
11474,170604959,170605172,170605346,1,173,65,0.43
11475,170604959,170605172,170605342,1,170,94,0.07
11476,170604960,170605197,170605369,1,171,64,0.44
11477,170604973,170604976,170604984,1,7,19,0.72
11478,170604983,170605197,170605369,1,171,52,0.14
11479,170604983,170605197,170605369,1,171,55,0.65
11480,170604983,170605261,170605434,1,173,55,0.06
11481,170604983,170605261,170605433,1,172,57,0.16
11482,170604983,170605286,170605459,1,173,70,0.41
11483,170604983,170605299,170605542,1,243,84,0.75
11484,170604983,170605312,170605484,1,172,171,0.17
11485,170604992,170604992,170605035,1,43,70,0.27
11486,170604994,170605536,170610777,1,5241,41,0.41
11487,170604994,170605536,170606422,1,886,42,0.6
11488,170604998,170605059,170605602,1,543,20,0.71
11489,170605001,170605001,170605008,1,6,19,0.87
11490,170605014,170605014,170605049,1,34,112,0.56
11491,170605017,170605022,170605170,1,148,19,0.72
11492,170605029,170605030,170605048,1,17,47,0.15
11493,170605031,170605037,170605040,1,2,99,0.05
11494,170605040,170605042,170605047,1,5,99,0.41
11495,170605059,170605060,170605067,1,6,18,0.79
11496,170605060,170605061,170605140,1,79,137,0.72
11497,170605060,170605061,170605169,1,108,296,0.86
11498,170605064,170605068,170605355,1,287,30,0.79
11499,170605101,170605101,170605118,1,17,24,0.33
11500,170605131,170605133,170605142,1,9,37,0.28
11501,170605154,170605156,170605177,1,21,127,0.25
11502,170605154,170605156,170605171,1,15,32,0.11
11503,170605167,170605172,170609491,1,4319,156,0.57
11504,170605174,170605175,170605183,1,8,31,0.88
11505,170605177,170606312,170608397,1,2084,71,0.72
11506,170605179,170605349,170605396,1,47,65,0.6
11507,170605192,170605349,170605518,1,169,92,0.44
11508,170605197,170605198,170605207,1,9,45,0.65
11509,170605231,170605232,170605240,2,8,31,0.21
11510,170605231,170605232,170605296,1,64,39,0.8
11511,170605252,170606312,170610629,2,4316,87,0.84
11512,170605267,170606312,170610635,2,4322,82,0.56
11513,170605270,170606324,170610639,2,4314,88,0.82
11514,170605271,170606338,170610654,2,4316,394,0.92
11515,170605272,170606324,170610639,2,4315,88,0.67
11516,170605302,170605302,170605305,1,2,38,0.62
11517,170605305,170605306,170605314,1,8,31,0.98
11518,170605324,170605336,170606060,1,723,57,0.36
11519,170605337,170605338,170605340,1,2,31,0.77
11520,170605340,170605341,170605352,1,10,31,0.74
11521,170605355,170605356,170605710,1,354,33,0.56
11522,170605357,170605585,170606085,1,499,28,0.83
11523,170605372,170605622,170606124,1,501,25,0.82
11524,170605378,170605379,170605527,1,147,136,0.67
11525,170605384,170605387,170605393,1,6,32,0.42
11526,170605414,170606324,170608330,1,2006,77,0.54
11527,170605486,170605498,170605503,1,4,34,0.81
11528,170605496,170605496,170605502,1,5,31,0.82
11529,170605511,170605513,170605561,1,47,103,0.37
11530,170605545,170605548,170606006,1,458,492,0.01
11531,170605549,170605573,170606051,1,477,492,0.34
11532,170605564,170605573,170606164,1,590,82,0.31
11533,170605585,170605585,170606360,1,774,30,0.77
11534,170605592,170605598,170614240,1,8642,182,0.14
11535,170605592,170605610,170611463,1,5852,185,0.41
11536,170605617,170605622,170605658,1,35,78,0.41
11537,170605621,170605622,170606167,1,544,19,0.3
11538,170605644,170605644,170606008,1,363,41,0.3
11539,170605645,170605645,170606008,1,363,41,0.39
11541,170605648,170605649,170605661,1,11,33,0.59
11545,170605660,170605986,170606887,1,900,25,0.04
11546,170605672,170605986,170606887,1,900,25,0.79
11547,170605673,170605986,170606888,1,902,25,0.87
11551,170605674,170606338,170608759,1,2421,41,0.4
11559,170605686,170605698,170605702,1,3,34,0.08
11561,170605710,170605986,170606888,1,902,25,0.65
11566,170605720,170605720,170605723,1,2,32,0.54
11567,170605723,170605724,170605730,1,6,31,0.47
11577,170605742,170605743,170605813,1,70,137,0.57
11584,170605771,170605773,170605947,1,174,65,0.09
11585,170605772,170605773,170605948,1,174,64,0.39
11588,170605799,170605810,170605983,1,172,72,0.45
11589,170605800,170605835,170605909,1,73,62,0.58
11590,170605800,170605835,170605880,1,44,61,0.74
11591,170605800,170605848,170605893,1,45,61,0.52
11592,170605803,170605810,170605817,1,7,20,0.9
11596,170605820,170605873,170609674,1,3801,134,0.63
11597,170605844,170605848,170606038,1,190,74,0.89
11598,170605870,170605871,170605878,1,6,31,0.83
11599,170605885,170606312,170607213,1,900,24,0.5
11601,170605914,170605914,170605917,1,2,32,0.08
11602,170605917,170605918,170605986,1,68,252,0.06
11609,170605938,170605940,170605947,1,6,32,0.9
11610,170605960,170605962,170605984,1,22,118,0.13
11626,170605992,170606300,170609677,2,3377,83,0.45
11638,170606060,170606312,170607036,1,723,31,0.96
11640,170606085,170606312,170606812,1,499,22,0.83
11642,170606124,170606324,170606826,1,501,28,0.94
11644,170606152,170606176,170606408,1,232,26,0.34
11645,170606155,170606176,170606416,1,240,74,0.12
11646,170606158,170606176,170606426,1,250,35,0.57
11647,170606163,170606188,170606593,1,404,112,0.42
11648,170606165,170606188,170606563,1,374,102,0.37
11649,170606166,170606188,170606579,1,391,112,0.19
11653,170606194,170606200,170606534,1,334,41,0.62
11654,170606196,170606200,170606544,1,344,41,0.5
11655,170606197,170606200,170606544,1,344,41,0.56
11656,170606200,170606200,170606545,1,344,49,0.04
11669,170606201,170606212,170606541,1,328,57,0.62
11670,170606203,170606212,170606556,1,343,60,0.59
11671,170606208,170606212,170606585,1,372,126,0.1
11672,170606211,170606212,170606603,1,390,26,0.77
11673,170606212,170606212,170606621,1,408,63,0.76
11713,170606376,170606376,170606379,1,3,31,0.43
11714,170606409,170606420,170606741,64,321,128,0.37
11715,170606438,170606438,170606809,1,370,112,0.73
11716,170606442,170606442,170606821,1,378,137,0.66
11717,170606442,170606443,170606847,1,404,122,0.45
11718,170606445,170606445,170606810,1,364,114,0.99
11719,170606446,170606446,170606811,1,364,112,0.95
11720,170606446,170606447,170606818,1,371,112,0.91
11721,170606452,170606452,170606825,1,373,116,0.47
11722,170606453,170606453,170606826,1,373,105,0.83
11723,170606453,170606453,170606856,1,402,55,0.2
11724,170606457,170606457,170606680,1,223,55,0.91
11725,170606458,170606458,170606680,1,221,49,0.97
11726,170606458,170606459,170606697,1,238,47,0.31
11727,170606460,170606460,170606685,1,225,58,0.9
11728,170606461,170606461,170606687,1,226,58,0.24
11729,170606461,170606461,170606694,1,233,27,0.26
11730,170606463,170606463,170606678,1,215,36,0.33
11731,170606464,170606464,170606679,1,215,26,0.74
11732,170606464,170606464,170606686,1,221,26,0.36
11733,170606483,170606483,170606819,1,336,45,0.14
11734,170606484,170606484,170606827,1,343,45,0.95
11735,170606485,170606485,170606826,1,341,56,0.74
11736,170606487,170606487,170606830,1,342,59,0.04
11737,170606487,170606488,170606851,1,363,40,0.39
11738,170606488,170606488,170606850,1,361,41,0.26
11739,170606489,170606490,170606830,1,340,40,0.68
11740,170606490,170606490,170606860,1,369,42,0.8
11741,170606491,170606491,170606862,1,371,40,0.51
11742,170606495,170606495,170606830,1,334,41,0.58
11743,170606496,170606496,170606838,1,342,54,0.09
11744,170606497,170606497,170606836,1,339,55,0.7
11745,170606498,170606498,170606840,1,341,58,0.85
11746,170606499,170606500,170606862,1,362,58,0.8
11747,170606499,170606505,170606868,1,363,57,0.73
11748,170606501,170606505,170606851,1,345,56,0.02
11749,170606502,170606505,170606879,1,373,40,0.01
11750,170606503,170606505,170606879,1,373,41,0.06
11751,170606512,170606512,170606877,1,365,63,0.72
11752,170606512,170606513,170606873,1,360,56,0.12
11753,170606513,170606513,170606885,1,372,58,0.18
11754,170606514,170606515,170606886,1,371,27,0.86
11755,170606515,170606516,170606889,1,373,40,0.77
11756,170606516,170606516,170606915,1,398,63,0.41
11757,170606517,170606518,170606889,1,371,63,0.2
11758,170606518,170606518,170606890,1,372,63,0.64
11759,170606518,170606523,170606926,1,402,57,0.17
11760,170606716,170606716,170606720,1,3,31,0.02
11761,170606751,170606751,170606761,1,9,31,0.54
11762,170606769,170606769,170606774,1,5,31,0.96
11763,170606802,170607591,170609815,64,2223,109,0.77
11764,170606812,170606812,170607313,1,500,21,0.57
11765,170606826,170606828,170607329,1,501,40,0.26
11766,170606887,170606888,170607786,1,898,24,0.01
11767,170606887,170606888,170607789,1,901,38,0.7
11768,170606888,170606890,170607789,1,899,28,0.88
11769,170606888,170606890,170607793,1,903,27,0.93
11770,170606961,170606961,170611299,1,4337,64,0.56
11771,170606965,170606965,170615382,1,8416,180,0.48
11772,170606965,170606965,170615046,1,8081,192,0.89
11773,170606965,170606965,170613300,1,6335,194,0.33
11774,170607036,170607036,170607759,1,723,26,0.8
11776,170607213,170607215,170608119,1,904,22,0.69
11777,170607313,170607313,170607815,1,501,31,0.52
11778,170607329,170607330,170607832,1,501,22,0.46
11779,170607474,170607615,170607696,1,81,26,0.18
11780,170607532,170607532,170607538,1,5,31,0.52
11781,170607547,170607547,170607553,1,5,31,0.5
11782,170607583,170607584,170607589,1,5,31,0.15
11783,170607646,170607646,170607653,1,6,31,0.66
11784,170607662,170607662,170608386,1,724,54,0.73
11785,170607759,170607761,170608486,1,725,28,0.18
11786,170607786,170607788,170608689,1,901,29,0.27
11787,170607789,170607791,170608693,1,902,30,0.41
11788,170607789,170607791,170608691,1,899,26,0.33
11789,170607793,170607794,170608696,1,901,25,0.68
11790,170607815,170607817,170608315,1,498,31,0.6
11791,170607832,170607833,170608335,1,501,21,0.44
11792,170607970,170607970,170610332,1,2362,45,0.19
11793,170608006,170608006,170608009,2,3,31,0.71
11794,170608055,170608065,170608179,1,113,27,0.01
11795,170608093,170608775,170610253,32,1477,67,0.23
11796,170608093,170608785,170610180,32,1395,58,0.68
11797,170608093,170609084,170610230,32,1145,139,0.2
11798,170608093,170609088,170610226,32,1138,54,0.08
11799,170608093,170609091,170610347,32,1256,47,0.56
11800,170608093,170609098,170610320,32,1222,51,0.67
11801,170608093,170609120,170610408,32,1287,118,0.29
11802,170608093,170609878,170611027,32,1149,48,0.47
11803,170608093,170609880,170611220,32,1340,73,0.82
11804,170608093,170609901,170611048,32,1146,82,0.82
11805,170608093,170610182,170611588,32,1405,58,0.32
11806,170608095,170610226,170611583,32,1356,40,0.85
11807,170608095,170610232,170611376,32,1143,137,0.77
11808,170608095,170610232,170611398,32,1166,83,0.4
11809,170608095,170610255,170611245,32,990,67,0.54
11810,170608095,170610271,170611257,32,986,54,0.26
11811,170608095,170612050,170613191,32,1140,32,0.33
11812,170608095,170612050,170613191,32,1141,60,0.73
11813,170608095,170612050,170613192,32,1142,31,0.37
11814,170608095,170612050,170613192,32,1142,51,0.36
11815,170608095,170612050,170613192,32,1142,50,0.9
11816,170608119,170608120,170609025,1,905,45,0.32
11817,170608126,170608126,170608129,2,3,31,0.03
11818,170608188,170608188,170608197,2,8,31,0.48
11819,170608192,170608192,170608372,1,179,31,0.76
11820,170608250,170608250,170608259,2,8,31,0.01
11821,170608273,170608273,170608282,2,8,31,0.45
11822,170608315,170608316,170608816,1,500,24,0.18
11823,170608335,170608337,170608840,1,503,31,0.13
11824,170608337,170608337,170609166,2,828,71,0.84
11825,170608337,170608337,170609177,2,840,59,0.25
11826,170608337,170608337,170609166,2,828,61,0.06
11827,170608337,170608338,170609190,2,852,71,0.77
11828,170608337,170608338,170609166,2,828,64,0.89
11829,170608337,170608338,170609177,2,839,72,0.71
11830,170608337,170608426,170609258,2,832,58,0.05
11831,170608337,170608426,170609258,2,832,61,0.92
11832,170608337,170608441,170609274,2,833,56,0.97
11833,170608338,170608441,170609266,2,825,56,0.42
11834,170608338,170608442,170609274,2,832,56,0.57
11835,170608338,170608442,170609275,2,833,56,0.52
11836,170608376,170608376,170608385,2,8,31,0.5
11837,170608379,170608426,170608439,4,13,108,0.26
11838,170608380,170608426,170608439,4,13,42,0.67
11839,170608390,170608391,170608394,2,3,54,0.31
11840,170608397,170608398,170608443,2,45,32,0.04
11841,170608414,170608416,170608442,1,26,26,0.09
11842,170608415,170608426,170608440,1,14,21,0.06
11843,170608416,170608426,170608441,1,15,58,0.55
11844,170608416,170608426,170608441,1,15,23,0.05
11845,170608422,170608422,170608431,2,8,32,0.56
11846,170608444,170608444,170614783,1,6338,39,0.77
11847,170608445,170608445,170611094,1,2648,75,0.14
11848,170608445,170608445,170614775,1,6329,37,0.38
11849,170608446,170608446,170610829,1,2382,41,0.97
11850,170608468,170608468,170610127,1,1659,31,0.01
11851,170608468,170608510,170610168,1,1658,32,0.97
11852,170608468,170608510,170610165,1,1655,43,0.11
11853,170608468,170608510,170610162,1,1652,31,0.82
11854,170608468,170608510,170610165,1,1655,32,0.98
11855,170608468,170608510,170610165,1,1655,32,0.9
11856,170608468,170608510,170610170,1,1660,31,0.46
11857,170608468,170608510,170610167,1,1657,31,0.94
11858,170608468,170608510,170610177,1,1667,32,0.3
11859,170608468,170608524,170610180,1,1656,31,0.95
11860,170608468,170608524,170610183,1,1659,31,0.26
11861,170608468,170608528,170610181,1,1653,73,0.42
11862,170608479,170608479,170608524,1,44,26,0.04
11863,170608480,170608480,170608524,1,43,32,0.82
11864,170608486,170608489,170609212,1,723,29,0.31
11865,170608487,170608489,170608561,1,72,137,0.79
11866,170608511,170608511,170608566,2,54,216,0.69
11867,170608552,170608576,170608672,4,95,46,0.6
11868,170608556,170608558,170608624,1,66,137,0.4
11869,170608564,170608574,170612097,1,3523,69,0.92
